split,tid,fid,text,tokens
clotho_development,B_5Q7oMbxpI=,5gpi_2YAcSo=,Heavy rain is falling steadily as thunder roars in the far distant background.,"['heavy', 'rain', 'is', 'falling', 'steadily', 'as', 'thunder', 'roars', 'in', 'the', 'far', 'distant', 'background']"
clotho_development,ZCVDqV65eBI=,5gpi_2YAcSo=,Rain is falling steadily and at a regular pace.,"['rain', 'is', 'falling', 'steadily', 'and', 'at', 'a', 'regular', 'pace']"
clotho_development,JCvQ5guc6pE=,5gpi_2YAcSo=,"The rain is coming down consistently, and at a constant rate.","['the', 'rain', 'is', 'coming', 'down', 'consistently', 'and', 'at', 'a', 'constant', 'rate']"
clotho_development,bcOcEThCndo=,5gpi_2YAcSo=,The rain is pouring down and is hitting pavement.,"['the', 'rain', 'is', 'pouring', 'down', 'and', 'is', 'hitting', 'pavement']"
clotho_development,xSDR1JIo-rs=,tKHIwAMa8-k=,A faucet poured into a container full of water.,"['a', 'faucet', 'poured', 'into', 'a', 'container', 'full', 'of', 'water']"
clotho_development,XUaxUwI-3Vs=,tKHIwAMa8-k=,A tap was rushing into a container filled with water.,"['a', 'tap', 'was', 'rushing', 'into', 'a', 'container', 'filled', 'with', 'water']"
clotho_development,ccuOIKzj3MA=,tKHIwAMa8-k=,Water is running down from the faucet in the tub.,"['water', 'is', 'running', 'down', 'from', 'the', 'faucet', 'in', 'the', 'tub']"
clotho_development,p1YYxeLc0Z0=,tKHIwAMa8-k=,Water is running from a faucet into tub.,"['water', 'is', 'running', 'from', 'a', 'faucet', 'into', 'tub']"
clotho_development,BuLwEDEcxLA=,tKHIwAMa8-k=,pouring rain falling into a container and filling up with rain water,"['pouring', 'rain', 'falling', 'into', 'a', 'container', 'and', 'filling', 'up', 'with', 'rain', 'water']"
clotho_development,wJv9H7D8JYM=,yAXi_Zv_dBg=,A person is filling a bucket with water.,"['a', 'person', 'is', 'filling', 'a', 'bucket', 'with', 'water']"
clotho_development,mAKe5FiPT_0=,yAXi_Zv_dBg=,Someone is filling up a bucket with water.,"['someone', 'is', 'filling', 'up', 'a', 'bucket', 'with', 'water']"
clotho_development,TUO2OWNShzg=,yAXi_Zv_dBg=,The water is running from a faucet into a container.,"['the', 'water', 'is', 'running', 'from', 'a', 'faucet', 'into', 'a', 'container']"
clotho_development,ZA75lFBdyxs=,yAXi_Zv_dBg=,Water running down the drain of a sink.,"['water', 'running', 'down', 'the', 'drain', 'of', 'a', 'sink']"
clotho_development,n90mM8yPGw0=,yAXi_Zv_dBg=,water is running through a sink or drain.,"['water', 'is', 'running', 'through', 'a', 'sink', 'or', 'drain']"
clotho_development,qFD6qom1uWk=,79FpDfWCVbA=,A bell goes off while multiple conversations are going on.,"['a', 'bell', 'goes', 'off', 'while', 'multiple', 'conversations', 'are', 'going', 'on']"
clotho_development,9r1Yvs_hyOo=,79FpDfWCVbA=,"Men, women, and a child are talking and a bell rings three times.","['men', 'women', 'and', 'a', 'child', 'are', 'talking', 'and', 'a', 'bell', 'rings', 'three', 'times']"
clotho_development,v45kK5mAcR0=,79FpDfWCVbA=,Multiple conversations and then a bell goes off during the conversations.,"['multiple', 'conversations', 'and', 'then', 'a', 'bell', 'goes', 'off', 'during', 'the', 'conversations']"
clotho_development,enzlWB41Ohw=,79FpDfWCVbA=,People are having a conversation and a church bell rings in the distance.,"['people', 'are', 'having', 'a', 'conversation', 'and', 'a', 'church', 'bell', 'rings', 'in', 'the', 'distance']"
clotho_development,XHO1w8D5L8c=,79FpDfWCVbA=,People are talking loudly then a bell chimes a few times.,"['people', 'are', 'talking', 'loudly', 'then', 'a', 'bell', 'chimes', 'a', 'few', 'times']"
clotho_development,sg_uLkTsa5g=,45YH33YBPxI=,A group of people playing in the outdoors with birds making noise in the background.,"['a', 'group', 'of', 'people', 'playing', 'in', 'the', 'outdoors', 'with', 'birds', 'making', 'noise', 'in', 'the', 'background']"
clotho_development,jEbWRUzmqqI=,45YH33YBPxI=,Birds are chirping in the background as a group of people play outdoors.,"['birds', 'are', 'chirping', 'in', 'the', 'background', 'as', 'a', 'group', 'of', 'people', 'play', 'outdoors']"
clotho_development,wSd0l-cP7hM=,45YH33YBPxI=,Birds chirp above as kids play and talk to each other.,"['birds', 'chirp', 'above', 'as', 'kids', 'play', 'and', 'talk', 'to', 'each', 'other']"
clotho_development,OTAARiEfjHY=,45YH33YBPxI=,Kids talk to each other while playing and a bird chirps above.,"['kids', 'talk', 'to', 'each', 'other', 'while', 'playing', 'and', 'a', 'bird', 'chirps', 'above']"
clotho_development,0jsF_-FjwRo=,45YH33YBPxI=,People converse with each other as a car door closes.,"['people', 'converse', 'with', 'each', 'other', 'as', 'a', 'car', 'door', 'closes']"
clotho_development,lvZ1mxL1Ay8=,nJRv-YywtSg=,Heavy rain coming down during a storm with thunder.,"['heavy', 'rain', 'coming', 'down', 'during', 'a', 'storm', 'with', 'thunder']"
clotho_development,9E_il3ymLBo=,nJRv-YywtSg=,Heavy rain is coming down during a thunderstorm.,"['heavy', 'rain', 'is', 'coming', 'down', 'during', 'a', 'thunderstorm']"
clotho_development,GlwZVHORoFE=,nJRv-YywtSg=,Rain is running down the street and into the gutter.,"['rain', 'is', 'running', 'down', 'the', 'street', 'and', 'into', 'the', 'gutter']"
clotho_development,uWbyL7Q_vtY=,nJRv-YywtSg=,Rain running down the street to the gutter.,"['rain', 'running', 'down', 'the', 'street', 'to', 'the', 'gutter']"
clotho_development,sGFnmZ9aehw=,nJRv-YywtSg=,Water is pouring into a street gutter and down a storm drain.,"['water', 'is', 'pouring', 'into', 'a', 'street', 'gutter', 'and', 'down', 'a', 'storm', 'drain']"
clotho_development,zLeY9Cn0IYA=,VlNwMHGm4s4=,First rain falls on a roof and then it splashes to the ground.,"['first', 'rain', 'falls', 'on', 'a', 'roof', 'and', 'then', 'it', 'splashes', 'to', 'the', 'ground']"
clotho_development,QQRKpz-QCO8=,VlNwMHGm4s4=,Rain falling on a roof and then splashing on the ground.,"['rain', 'falling', 'on', 'a', 'roof', 'and', 'then', 'splashing', 'on', 'the', 'ground']"
clotho_development,rc3j8VVLU1U=,VlNwMHGm4s4=,Rain is pouring into the gutter while thunder is crashing in the distance.,"['rain', 'is', 'pouring', 'into', 'the', 'gutter', 'while', 'thunder', 'is', 'crashing', 'in', 'the', 'distance']"
clotho_development,78wzq7Totw4=,VlNwMHGm4s4=,Rain pouring into a rain gutter and thunder in the distance.,"['rain', 'pouring', 'into', 'a', 'rain', 'gutter', 'and', 'thunder', 'in', 'the', 'distance']"
clotho_development,VrI3GliTsGE=,VlNwMHGm4s4=,The rain is falling down heavily on a metal roof,"['the', 'rain', 'is', 'falling', 'down', 'heavily', 'on', 'a', 'metal', 'roof']"
clotho_development,mJ78IMPZHd4=,-DUh2x_cToU=,In the closed area the motor is running continuously.,"['in', 'the', 'closed', 'area', 'the', 'motor', 'is', 'running', 'continuously']"
clotho_development,5AcLeP-yLqw=,-DUh2x_cToU=,It is raining pretty hard and coming down fast,"['it', 'is', 'raining', 'pretty', 'hard', 'and', 'coming', 'down', 'fast']"
clotho_development,KuKDnct68I0=,-DUh2x_cToU=,It is raining very hard and coming down fast.,"['it', 'is', 'raining', 'very', 'hard', 'and', 'coming', 'down', 'fast']"
clotho_development,VOKGSt6UJf0=,-DUh2x_cToU=,Rushing water lightly splashes into a pool continuously.,"['rushing', 'water', 'lightly', 'splashes', 'into', 'a', 'pool', 'continuously']"
clotho_development,fFwcNRMzijo=,-DUh2x_cToU=,Rushing water lightly splashes into a pool over and over.,"['rushing', 'water', 'lightly', 'splashes', 'into', 'a', 'pool', 'over', 'and', 'over']"
clotho_development,QiDV5MIjP0A=,pvNjZzwFtHw=,A bird chirping is followed by more birds chirping in the background.,"['a', 'bird', 'chirping', 'is', 'followed', 'by', 'more', 'birds', 'chirping', 'in', 'the', 'background']"
clotho_development,7jdizSpkQ40=,pvNjZzwFtHw=,A variety of birds whistle and chirp in the background.,"['a', 'variety', 'of', 'birds', 'whistle', 'and', 'chirp', 'in', 'the', 'background']"
clotho_development,HiOeqnYfK6A=,pvNjZzwFtHw=,Birds chirp back and forth to one another,"['birds', 'chirp', 'back', 'and', 'forth', 'to', 'one', 'another']"
clotho_development,RfHTvcoj7gw=,pvNjZzwFtHw=,Birds chirp back and forth to one another continuously.,"['birds', 'chirp', 'back', 'and', 'forth', 'to', 'one', 'another', 'continuously']"
clotho_development,XBwOwhXoSXs=,pvNjZzwFtHw=,A large amount of birds whistle and chirp about the background.,"['a', 'large', 'amount', 'of', 'birds', 'whistle', 'and', 'chirp', 'about', 'the', 'background']"
clotho_development,F4M6ApnjeP4=,4czPDuByxWU=,A large amount of birds are chirping while cars pass by in the background.,"['a', 'large', 'amount', 'of', 'birds', 'are', 'chirping', 'while', 'cars', 'pass', 'by', 'in', 'the', 'background']"
clotho_development,N8nzZjaTF0o=,4czPDuByxWU=,Many birds are chirping and cars are driving by quickly.,"['many', 'birds', 'are', 'chirping', 'and', 'cars', 'are', 'driving', 'by', 'quickly']"
clotho_development,BcUKt1TAFb4=,4czPDuByxWU=,Many birds are chirping and cars are driving by.,"['many', 'birds', 'are', 'chirping', 'and', 'cars', 'are', 'driving', 'by']"
clotho_development,k9fG52D4flw=,4czPDuByxWU=,"Outside, many types of different birds are tweeting.","['outside', 'many', 'types', 'of', 'different', 'birds', 'are', 'tweeting']"
clotho_development,0VtJ1oZhFdo=,4czPDuByxWU=,bird chirping loudly with traffic sounds in the background,"['bird', 'chirping', 'loudly', 'with', 'traffic', 'sounds', 'in', 'the', 'background']"
clotho_development,7UxbeudKr4g=,GuBzEwlDZGA=,Birds are chirping while a very light wind blows.,"['birds', 'are', 'chirping', 'while', 'a', 'very', 'light', 'wind', 'blows']"
clotho_development,bP7FWzf4W1k=,GuBzEwlDZGA=,Birds are tweeting as traffic moves in the background.,"['birds', 'are', 'tweeting', 'as', 'traffic', 'moves', 'in', 'the', 'background']"
clotho_development,g7TbJOc3pGg=,GuBzEwlDZGA=,Birds chirping nearby while traffic passes in the distance.,"['birds', 'chirping', 'nearby', 'while', 'traffic', 'passes', 'in', 'the', 'distance']"
clotho_development,Tkl6WDYVaLg=,GuBzEwlDZGA=,"Traffic moves, as in the foreground birds tweet.","['traffic', 'moves', 'as', 'in', 'the', 'foreground', 'birds', 'tweet']"
clotho_development,uL6dQvAMfW4=,GuBzEwlDZGA=,birds chirping outside while traffic goes by in the distance.,"['birds', 'chirping', 'outside', 'while', 'traffic', 'goes', 'by', 'in', 'the', 'distance']"
clotho_development,jNdYT6lYTD4=,OQW7krtpd1k=,Birds are chirping while an engine whirs and cars pass.,"['birds', 'are', 'chirping', 'while', 'an', 'engine', 'whirs', 'and', 'cars', 'pass']"
clotho_development,hBO0sTHw1v8=,OQW7krtpd1k=,Heavy traffic passes in the background as birds sing.,"['heavy', 'traffic', 'passes', 'in', 'the', 'background', 'as', 'birds', 'sing']"
clotho_development,tvHgJfGDLcc=,OQW7krtpd1k=,Song birds are singing and a car passes by.,"['song', 'birds', 'are', 'singing', 'and', 'a', 'car', 'passes', 'by']"
clotho_development,2Tss8tvXPkc=,OQW7krtpd1k=,Song birds sing and a car passes by as they sing.,"['song', 'birds', 'sing', 'and', 'a', 'car', 'passes', 'by', 'as', 'they', 'sing']"
clotho_development,yyfgkSAVx6w=,OQW7krtpd1k=,birds are chirping while an engine is whirring and a car passes by,"['birds', 'are', 'chirping', 'while', 'an', 'engine', 'is', 'whirring', 'and', 'a', 'car', 'passes', 'by']"
clotho_development,mDaArse8P_o=,bm5655TpPiE=,A car engine whirs at someone accelerates it.,"['a', 'car', 'engine', 'whirs', 'at', 'someone', 'accelerates', 'it']"
clotho_development,sfNt8-krSPw=,bm5655TpPiE=,A motor runs continuously as water splashes in the background.,"['a', 'motor', 'runs', 'continuously', 'as', 'water', 'splashes', 'in', 'the', 'background']"
clotho_development,12Rq4DGd9P8=,bm5655TpPiE=,"During a thunderstorm, rain poured down on a highway.","['during', 'a', 'thunderstorm', 'rain', 'poured', 'down', 'on', 'a', 'highway']"
clotho_development,LVzZzLug4Uw=,bm5655TpPiE=,Rain pouring down on a highway during a thunder storm.,"['rain', 'pouring', 'down', 'on', 'a', 'highway', 'during', 'a', 'thunder', 'storm']"
clotho_development,65EWsnqoWuc=,bm5655TpPiE=,a car engine is whirring and someone accelerates it for a while,"['a', 'car', 'engine', 'is', 'whirring', 'and', 'someone', 'accelerates', 'it', 'for', 'a', 'while']"
clotho_development,f0PzbuHFiy8=,O5Gf_38pk9E=,The rain falls heavily while a musical sound plays.,"['the', 'rain', 'falls', 'heavily', 'while', 'a', 'musical', 'sound', 'plays']"
clotho_development,1_8Sr-Zkr58=,O5Gf_38pk9E=,Water falls constantly on a hard surface while cars drive by.,"['water', 'falls', 'constantly', 'on', 'a', 'hard', 'surface', 'while', 'cars', 'drive', 'by']"
clotho_development,BZ328lkQZH0=,O5Gf_38pk9E=,Water running into a small sink or bucket.,"['water', 'running', 'into', 'a', 'small', 'sink', 'or', 'bucket']"
clotho_development,BgvVdkt-_0A=,O5Gf_38pk9E=,Water runs into a small sink or a bucket.,"['water', 'runs', 'into', 'a', 'small', 'sink', 'or', 'a', 'bucket']"
clotho_development,bcrn9Y5PTqQ=,O5Gf_38pk9E=,While cars drive by water falls constantly on a hard surface.,"['while', 'cars', 'drive', 'by', 'water', 'falls', 'constantly', 'on', 'a', 'hard', 'surface']"
clotho_development,69239umzjsM=,HxruCK58ivc=,A person pouring a liquid out of a container outdoors with some birds chirping in the background.,"['a', 'person', 'pouring', 'a', 'liquid', 'out', 'of', 'a', 'container', 'outdoors', 'with', 'some', 'birds', 'chirping', 'in', 'the', 'background']"
clotho_development,PV9_lhERVgA=,HxruCK58ivc=,Water falls into a bucket and birds are audible in the distance.,"['water', 'falls', 'into', 'a', 'bucket', 'and', 'birds', 'are', 'audible', 'in', 'the', 'distance']"
clotho_development,e_0VzSs1JqY=,HxruCK58ivc=,Water is dripping while birds and crickets are chirping in the background.,"['water', 'is', 'dripping', 'while', 'birds', 'and', 'crickets', 'are', 'chirping', 'in', 'the', 'background']"
clotho_development,W4OD_Sn-ZcM=,HxruCK58ivc=,Water slowly pouring into a bucket and birds a distance away.,"['water', 'slowly', 'pouring', 'into', 'a', 'bucket', 'and', 'birds', 'a', 'distance', 'away']"
clotho_development,HNrQPhLh6_U=,HxruCK58ivc=,"While birds and crickets are chirping in the background, water is dripping.","['while', 'birds', 'and', 'crickets', 'are', 'chirping', 'in', 'the', 'background', 'water', 'is', 'dripping']"
clotho_development,no0JIA9HhYI=,Xhg3XguWosM=,The water is running out of a fountain while crickets chirp in the background.,"['the', 'water', 'is', 'running', 'out', 'of', 'a', 'fountain', 'while', 'crickets', 'chirp', 'in', 'the', 'background']"
clotho_development,tpq96ekkS5U=,Xhg3XguWosM=,Water coming out of a faucet and into a drain.,"['water', 'coming', 'out', 'of', 'a', 'faucet', 'and', 'into', 'a', 'drain']"
clotho_development,3akrknMIE6A=,Xhg3XguWosM=,Water flowing into the drain coming from a faucet.,"['water', 'flowing', 'into', 'the', 'drain', 'coming', 'from', 'a', 'faucet']"
clotho_development,lZlj_UWQ2vk=,Xhg3XguWosM=,Water running out of a fountain with crickets in the background,"['water', 'running', 'out', 'of', 'a', 'fountain', 'with', 'crickets', 'in', 'the', 'background']"
clotho_development,MFzQBGXOL8o=,Xhg3XguWosM=,Water runs from a tap into a bucket as thunder rolls in the distance,"['water', 'runs', 'from', 'a', 'tap', 'into', 'a', 'bucket', 'as', 'thunder', 'rolls', 'in', 'the', 'distance']"
clotho_development,FNgJBapKqqY=,zH1vvA8uxNs=,A car drives by as multiple birds are chirping and a dog is barking.,"['a', 'car', 'drives', 'by', 'as', 'multiple', 'birds', 'are', 'chirping', 'and', 'a', 'dog', 'is', 'barking']"
clotho_development,30s2NnK6b9c=,zH1vvA8uxNs=,"Birds are chirping, a dog is barking and then a car is moving","['birds', 'are', 'chirping', 'a', 'dog', 'is', 'barking', 'and', 'then', 'a', 'car', 'is', 'moving']"
clotho_development,ECpHto2slGY=,zH1vvA8uxNs=,"Outdoor, distant conversations, a dog barks and vehicles are moving in the background","['outdoor', 'distant', 'conversations', 'a', 'dog', 'barks', 'and', 'vehicles', 'are', 'moving', 'in', 'the', 'background']"
clotho_development,nTHXBwADVAg=,zH1vvA8uxNs=,People are talking while a dog is barking and several cars are passing by.,"['people', 'are', 'talking', 'while', 'a', 'dog', 'is', 'barking', 'and', 'several', 'cars', 'are', 'passing', 'by']"
clotho_development,vlS1JEN_HDk=,zH1vvA8uxNs=,people talking and a dog barking and also several cars passing,"['people', 'talking', 'and', 'a', 'dog', 'barking', 'and', 'also', 'several', 'cars', 'passing']"
clotho_development,wnPGPg4Qkbw=,P7V_k36n-AQ=,A small stream flowing in the woods with birds singing in the background.,"['a', 'small', 'stream', 'flowing', 'in', 'the', 'woods', 'with', 'birds', 'singing', 'in', 'the', 'background']"
clotho_development,yQRM00vUxcI=,P7V_k36n-AQ=,A small stream flows through the woods while birds sing.,"['a', 'small', 'stream', 'flows', 'through', 'the', 'woods', 'while', 'birds', 'sing']"
clotho_development,yBIvHsKq5e0=,P7V_k36n-AQ=,Water is flowing over rocks in a stream while birds chirp in the background.,"['water', 'is', 'flowing', 'over', 'rocks', 'in', 'a', 'stream', 'while', 'birds', 'chirp', 'in', 'the', 'background']"
clotho_development,E1V4xtRYTvA=,P7V_k36n-AQ=,Water runs at a constant rate while birds chirp in the background.,"['water', 'runs', 'at', 'a', 'constant', 'rate', 'while', 'birds', 'chirp', 'in', 'the', 'background']"
clotho_development,cuLIysoe-Ak=,P7V_k36n-AQ=,Water steadily pours down as birds call back and forth to each other quietly.,"['water', 'steadily', 'pours', 'down', 'as', 'birds', 'call', 'back', 'and', 'forth', 'to', 'each', 'other', 'quietly']"
clotho_development,BZC4-jrb5OM=,VkO91C5hpt4=,A person is speaking while a man is speaking with the woman while they are walking.,"['a', 'person', 'is', 'speaking', 'while', 'a', 'man', 'is', 'speaking', 'with', 'the', 'woman', 'while', 'they', 'are', 'walking']"
clotho_development,bXvA0J8-zSo=,VkO91C5hpt4=,People are talking and walking on leaves through the woods.,"['people', 'are', 'talking', 'and', 'walking', 'on', 'leaves', 'through', 'the', 'woods']"
clotho_development,TnaZJnka130=,VkO91C5hpt4=,People walking on leaves through the woods and talking.,"['people', 'walking', 'on', 'leaves', 'through', 'the', 'woods', 'and', 'talking']"
clotho_development,u8sraKbyRsE=,VkO91C5hpt4=,Two people talking and walking down a path.,"['two', 'people', 'talking', 'and', 'walking', 'down', 'a', 'path']"
clotho_development,SZTi_Gplc1A=,VkO91C5hpt4=,Two people walking down a path are talking.,"['two', 'people', 'walking', 'down', 'a', 'path', 'are', 'talking']"
clotho_development,dXKJS2GmQxI=,snotsg9EDdU=,A bird whistles in the air while the wind blows.,"['a', 'bird', 'whistles', 'in', 'the', 'air', 'while', 'the', 'wind', 'blows']"
clotho_development,o3I8sJ9JcYI=,snotsg9EDdU=,Birds are chirping and talking in the background as cars are driving in the distance.,"['birds', 'are', 'chirping', 'and', 'talking', 'in', 'the', 'background', 'as', 'cars', 'are', 'driving', 'in', 'the', 'distance']"
clotho_development,D7cQ0DpUVL0=,snotsg9EDdU=,Birds are chirping and talking in the background with cars driving in the distance.,"['birds', 'are', 'chirping', 'and', 'talking', 'in', 'the', 'background', 'with', 'cars', 'driving', 'in', 'the', 'distance']"
clotho_development,1dnDMkhKmEo=,snotsg9EDdU=,Birds are singing in the woods with car sounds in the distance.,"['birds', 'are', 'singing', 'in', 'the', 'woods', 'with', 'car', 'sounds', 'in', 'the', 'distance']"
clotho_development,HdtJoUinRN0=,snotsg9EDdU=,Several birds in the woods are singing with car sounds in the background.,"['several', 'birds', 'in', 'the', 'woods', 'are', 'singing', 'with', 'car', 'sounds', 'in', 'the', 'background']"
clotho_development,joXWx5WEV7A=,GNA0g7j4hX4=,A car approaches and then slowly rolls to a stop.,"['a', 'car', 'approaches', 'and', 'then', 'slowly', 'rolls', 'to', 'a', 'stop']"
clotho_development,XK4AZZvPFwg=,GNA0g7j4hX4=,"A car can be heard driving from a distance, getting closer and then stopping.","['a', 'car', 'can', 'be', 'heard', 'driving', 'from', 'a', 'distance', 'getting', 'closer', 'and', 'then', 'stopping']"
clotho_development,48vyp6nEDuE=,GNA0g7j4hX4=,A vehicle approaches and comes to a stop,"['a', 'vehicle', 'approaches', 'and', 'comes', 'to', 'a', 'stop']"
clotho_development,RRkTTdb0Rvo=,GNA0g7j4hX4=,A vehicle approaching until it comes to a stop.,"['a', 'vehicle', 'approaching', 'until', 'it', 'comes', 'to', 'a', 'stop']"
clotho_development,hrNC9icsLiE=,GNA0g7j4hX4=,An engine getting louder as time goes on.,"['an', 'engine', 'getting', 'louder', 'as', 'time', 'goes', 'on']"
clotho_development,u5IbdcPLYOg=,keArPLnmgdA=,A vehicle accelerates and passes off at a distance.,"['a', 'vehicle', 'accelerates', 'and', 'passes', 'off', 'at', 'a', 'distance']"
clotho_development,cDxrzp3l2Nw=,keArPLnmgdA=,A vehicle accelerates and passes off in to the distance.,"['a', 'vehicle', 'accelerates', 'and', 'passes', 'off', 'in', 'to', 'the', 'distance']"
clotho_development,9J4ekRsOlYA=,keArPLnmgdA=,Motorcycle driving up the road and coming back,"['motorcycle', 'driving', 'up', 'the', 'road', 'and', 'coming', 'back']"
clotho_development,ALXELQjcjRI=,keArPLnmgdA=,"Motorcycle driving up the road, revving its engine some and coming back","['motorcycle', 'driving', 'up', 'the', 'road', 'revving', 'its', 'engine', 'some', 'and', 'coming', 'back']"
clotho_development,oQFiHMwXqlU=,keArPLnmgdA=,The wind blowing and a motorcycle in the background.,"['the', 'wind', 'blowing', 'and', 'a', 'motorcycle', 'in', 'the', 'background']"
clotho_development,h0oo0hCPRj4=,Er_552GSa9w=,A person is walking on rocks and gravel.,"['a', 'person', 'is', 'walking', 'on', 'rocks', 'and', 'gravel']"
clotho_development,eYalCYiPwFA=,Er_552GSa9w=,A person walking down a gravel path at a constant pace.,"['a', 'person', 'walking', 'down', 'a', 'gravel', 'path', 'at', 'a', 'constant', 'pace']"
clotho_development,MsDcZuLC7c0=,Er_552GSa9w=,"Near the beach, a person walks along a gravel road.","['near', 'the', 'beach', 'a', 'person', 'walks', 'along', 'a', 'gravel', 'road']"
clotho_development,zhkWQV1IcGI=,Er_552GSa9w=,The wind blows gently as birds sing and footsteps walk on gravel.,"['the', 'wind', 'blows', 'gently', 'as', 'birds', 'sing', 'and', 'footsteps', 'walk', 'on', 'gravel']"
clotho_development,3JF2E6CfV2s=,Er_552GSa9w=,"footsteps walking on gravel and birds singing in background, wind blows gently","['footsteps', 'walking', 'on', 'gravel', 'and', 'birds', 'singing', 'in', 'background', 'wind', 'blows', 'gently']"
clotho_development,Cn4FvANOq5U=,8RuSRq7s6VM=,A machine is running at constant speed and an object is hitting another object in the foreground.,"['a', 'machine', 'is', 'running', 'at', 'constant', 'speed', 'and', 'an', 'object', 'is', 'hitting', 'another', 'object', 'in', 'the', 'foreground']"
clotho_development,pNa1-oSj8IY=,8RuSRq7s6VM=,An electric machine is running at constant speed.,"['an', 'electric', 'machine', 'is', 'running', 'at', 'constant', 'speed']"
clotho_development,rF3ZQSx33hE=,8RuSRq7s6VM=,An electric machine is running with constant speed,"['an', 'electric', 'machine', 'is', 'running', 'with', 'constant', 'speed']"
clotho_development,oL76BDvgJyk=,8RuSRq7s6VM=,"In the foreground, two objects hit each other and a machine runs at a constant speed.","['in', 'the', 'foreground', 'two', 'objects', 'hit', 'each', 'other', 'and', 'a', 'machine', 'runs', 'at', 'a', 'constant', 'speed']"
clotho_development,RunCtcdM6Ng=,8RuSRq7s6VM=,"Inside an enclosed place, a machine is operating","['inside', 'an', 'enclosed', 'place', 'a', 'machine', 'is', 'operating']"
clotho_development,VPtrhQO7ALM=,NfU5DM59uMM=,A large group of children is all trying to talk at once.,"['a', 'large', 'group', 'of', 'children', 'is', 'all', 'trying', 'to', 'talk', 'at', 'once']"
clotho_development,dNo-OyVdSKo=,NfU5DM59uMM=,A large group of children trying to talk at once.,"['a', 'large', 'group', 'of', 'children', 'trying', 'to', 'talk', 'at', 'once']"
clotho_development,TNjouc2X57o=,NfU5DM59uMM=,All of the children chatter loudly together all at once.,"['all', 'of', 'the', 'children', 'chatter', 'loudly', 'together', 'all', 'at', 'once']"
clotho_development,hq-f3Pnh0Ls=,NfU5DM59uMM=,Many people are speaking among each other together.,"['many', 'people', 'are', 'speaking', 'among', 'each', 'other', 'together']"
clotho_development,I0Xh7LDLCAU=,NfU5DM59uMM=,Several children chatter loudly together all at once.,"['several', 'children', 'chatter', 'loudly', 'together', 'all', 'at', 'once']"
clotho_development,BoXd_ScTcbw=,M-t5fxi7S10=,Liquid from the faucet was going down the drain.,"['liquid', 'from', 'the', 'faucet', 'was', 'going', 'down', 'the', 'drain']"
clotho_development,jXKcw8uJr4s=,M-t5fxi7S10=,"Water drips rapidly into a drain, as someone takes a shower.","['water', 'drips', 'rapidly', 'into', 'a', 'drain', 'as', 'someone', 'takes', 'a', 'shower']"
clotho_development,UUC4mWQOsAU=,M-t5fxi7S10=,Water is running down and is going down a drain.,"['water', 'is', 'running', 'down', 'and', 'is', 'going', 'down', 'a', 'drain']"
clotho_development,j7c3gl2Ftw8=,M-t5fxi7S10=,"Water runs down, and goes down a drain.","['water', 'runs', 'down', 'and', 'goes', 'down', 'a', 'drain']"
clotho_development,gOy7odWGxRM=,M-t5fxi7S10=,Water that is running down a drain pipe.,"['water', 'that', 'is', 'running', 'down', 'a', 'drain', 'pipe']"
clotho_development,-ufTxxFxewo=,l3P5etwBN4g=,Birds are chirping at one another in the outdoors,"['birds', 'are', 'chirping', 'at', 'one', 'another', 'in', 'the', 'outdoors']"
clotho_development,umvMITBNAX0=,l3P5etwBN4g=,Birds are chirping at each other while traffic goes by in the distance,"['birds', 'are', 'chirping', 'at', 'each', 'other', 'while', 'traffic', 'goes', 'by', 'in', 'the', 'distance']"
clotho_development,mh6M_dXv7CY=,l3P5etwBN4g=,Birds chirping at one another while traffic goes by in the distance,"['birds', 'chirping', 'at', 'one', 'another', 'while', 'traffic', 'goes', 'by', 'in', 'the', 'distance']"
clotho_development,X9he2VFHK1I=,l3P5etwBN4g=,Cars are passing by and birds are chirping in the trees.,"['cars', 'are', 'passing', 'by', 'and', 'birds', 'are', 'chirping', 'in', 'the', 'trees']"
clotho_development,H-XycGBAlyg=,l3P5etwBN4g=,Cars pass by as birds chirp in the trees.,"['cars', 'pass', 'by', 'as', 'birds', 'chirp', 'in', 'the', 'trees']"
clotho_development,3R4gp9YDPa8=,85UoXcFsxOU=,A car is driving down the street and birds are tweeting in the trees around the street.,"['a', 'car', 'is', 'driving', 'down', 'the', 'street', 'and', 'birds', 'are', 'tweeting', 'in', 'the', 'trees', 'around', 'the', 'street']"
clotho_development,fDFGC27qzDg=,85UoXcFsxOU=,"Air moving, machinery running nearby and birds chirping in the distance.","['air', 'moving', 'machinery', 'running', 'nearby', 'and', 'birds', 'chirping', 'in', 'the', 'distance']"
clotho_development,1yfvsX39YYs=,85UoXcFsxOU=,Birds are singing with traffic in the background.,"['birds', 'are', 'singing', 'with', 'traffic', 'in', 'the', 'background']"
clotho_development,rU2tn7xFppg=,85UoXcFsxOU=,Birds are singing with traffic in the distant background.,"['birds', 'are', 'singing', 'with', 'traffic', 'in', 'the', 'distant', 'background']"
clotho_development,w048sLYTd6g=,85UoXcFsxOU=,Birds chirping with air moving and a machine running in the distance.,"['birds', 'chirping', 'with', 'air', 'moving', 'and', 'a', 'machine', 'running', 'in', 'the', 'distance']"
